words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,word_key,sentence_id,sentence
as,662,97,40,18,9,682.0,106.0,0.0124826629680998,0.0210526315789473,2d86a60b-e670-4e1c-b20a-fddd70e2a404,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
the,729,91,61,24,9,759.5,103.0,0.0166435506241331,0.0321052631578947,94977452-1d83-4130-a3e5-1763083e0688,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
classic,816,90,150,25,9,891.0,102.5,0.0173370319001386,0.0789473684210526,df721163-1740-4a52-94d9-fa82d229e14e,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
film,993,90,85,25,9,1035.5,102.5,0.0173370319001386,0.0447368421052631,8588df9b-9fac-4110-95e6-0d7d05b3ad44,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
"stars,",1103,94,121,25,9,1163.5,106.5,0.0173370319001386,0.0636842105263157,9eddfd27-7368-4eb3-82cf-6185ffe83cf5,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
such,1257,91,85,24,9,1299.5,103.0,0.0166435506241331,0.0447368421052631,1f92e83b-c709-4d83-8855-89a0762084b8,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
as,1366,97,40,18,9,1386.0,106.0,0.0124826629680998,0.0210526315789473,bfed5de4-b234-48ea-837e-bace8570d46c,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
Clark,1432,91,107,24,9,1485.5,103.0,0.0166435506241331,0.0563157894736842,cc2a72e4-e4a9-41d8-90c0-7475ff045f02,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
"Gable,",1563,91,123,28,9,1624.5,105.0,0.0194174757281553,0.0647368421052631,d2fc0a85-32e8-48fb-bbf0-596efc5a8bb6,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
Humphrey,1717,91,174,30,9,1804.0,106.0,0.0208044382801664,0.091578947368421,7191663d-6a9f-42fe-b9ee-08c43da0d5ef,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
"Bogart,",1,184,145,27,9,73.5,197.5,0.0187239944521497,0.0763157894736842,a1aa1f9d-5c6d-4bad-a6fb-89369475cea3,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
and,178,181,64,24,9,210.0,193.0,0.0166435506241331,0.0336842105263157,87ceb484-c22d-407b-8925-cd6cd31a0ea0,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
the,267,181,61,24,9,297.5,193.0,0.0166435506241331,0.0321052631578947,f39e3679-82dd-424f-9ec1-b89643d49bea,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
greatest,354,184,172,27,9,440.0,197.5,0.0187239944521497,0.0905263157894736,0e844599-428c-4aa0-866d-ef6139ae25e0,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
box,550,181,66,24,9,583.0,193.0,0.0166435506241331,0.0347368421052631,e740ed6b-3cf0-4254-a38c-56f0e198ee38,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
office,640,180,128,25,9,704.0,192.5,0.0173370319001386,0.0673684210526315,077c9807-fa07-4599-88e4-9b495f886903,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
draw,793,181,87,24,9,836.5,193.0,0.0166435506241331,0.0457894736842105,262411b9-5fc6-4a06-b303-a8131fca9d3e,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
of,904,182,39,23,9,923.5,193.5,0.0159500693481276,0.0205263157894736,49b43356-680e-411e-b283-0e4e71a92327,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
the,971,181,61,24,9,1001.5,193.0,0.0166435506241331,0.0321052631578947,81b137d9-8f80-48c2-9177-747ee69d5e06,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
"1930s,",1059,184,121,25,9,1119.5,196.5,0.0173370319001386,0.0636842105263157,a0dc6274-3e0d-464f-9734-28aea3148bac,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
child,1212,180,108,25,9,1266.0,192.5,0.0173370319001386,0.0568421052631578,651ab050-6629-476a-bdcd-ff5883adc56c,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
performer,1342,182,195,29,9,1439.5,196.5,0.0201109570041608,0.1026315789473684,4a9bcd15-d255-4824-bcf3-b02af631b61b,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
Shirley,1564,180,151,30,9,1639.5,195.0,0.0208044382801664,0.0794736842105263,f60a8ca1-52f9-40db-8f98-d9a0283caf5d,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
Temple.,1740,181,144,30,9,1812.0,196.0,0.0208044382801664,0.0757894736842105,799b6455-4ff3-434a-a33b-24cf384ff8dc,history_of_film_87,"The top actors of the era are now thought of as the classic film stars, such as Clark Gable, Humphrey Bogart, and the greatest box office draw of the 1930s, child performer Shirley Temple."
"Creatively,",2,270,232,30,9,118.0,285.0,0.0208044382801664,0.1221052631578947,c4331f18-a5c8-4b04-9f1e-b70698afa484,history_of_film_88,"Creatively, however, the rapid transition was a difficult one, and in some ways, film briefly reverted to conditions of its earliest days."
"however,",265,271,167,28,9,348.5,285.0,0.0194174757281553,0.0878947368421052,1a69d772-8ebc-44fe-9679-a1a0ed68774a,history_of_film_88,"Creatively, however, the rapid transition was a difficult one, and in some ways, film briefly reverted to conditions of its earliest days."
the,465,271,61,24,9,495.5,283.0,0.0166435506241331,0.0321052631578947,1fd29c55-b15e-41dd-93e3-69d031b6bf77,history_of_film_88,"Creatively, however, the rapid transition was a difficult one, and in some ways, film briefly reverted to conditions of its earliest days."
rapid,552,270,108,31,9,606.0,285.5,0.0214979195561719,0.0568421052631578,6cb54d0e-0b0b-4fb7-980c-7db7d9924a6f,history_of_film_88,"Creatively, however, the rapid transition was a difficult one, and in some ways, film briefly reverted to conditions of its earliest days."
transition,685,270,217,25,9,793.5,282.5,0.0173370319001386,0.1142105263157894,748e35df-4c4e-4175-a15a-de22392b6577,history_of_film_88,"Creatively, however, the rapid transition was a difficult one, and in some ways, film briefly reverted to conditions of its earliest days."
was,924,277,64,18,9,956.0,286.0,0.0124826629680998,0.0336842105263157,30c1ce35-e743-43e1-b6a8-cf84e36f40a4,history_of_film_88,"Creatively, however, the rapid transition was a difficult one, and in some ways, film briefly reverted to conditions of its earliest days."
a,1014,278,19,17,9,1023.5,286.5,0.0117891816920943,0.01,d73d2aa9-e479-4483-acc4-cdfed98752fb,history_of_film_88,"Creatively, however, the rapid transition was a difficult one, and in some ways, film briefly reverted to conditions of its earliest days."
difficult,1057,270,195,25,9,1154.5,282.5,0.0173370319001386,0.1026315789473684,3cd1306a-fa59-4f62-8595-9eaadf1421d5,history_of_film_88,"Creatively, however, the rapid transition was a difficult one, and in some ways, film briefly reverted to conditions of its earliest days."
"one,",1278,278,78,21,9,1317.0,288.5,0.0145631067961165,0.0410526315789473,8f270583-912b-4d54-875b-25e4cf3f2c54,history_of_film_88,"Creatively, however, the rapid transition was a difficult one, and in some ways, film briefly reverted to conditions of its earliest days."
and,1388,271,64,24,9,1420.0,283.0,0.0166435506241331,0.0336842105263157,03d9bdaf-3df7-424a-878d-9889f5ebbe40,history_of_film_88,"Creatively, however, the rapid transition was a difficult one, and in some ways, film briefly reverted to conditions of its earliest days."
in,1478,270,40,25,9,1498.0,282.5,0.0173370319001386,0.0210526315789473,cdd66736-0fe0-4373-93be-18960fdda81f,history_of_film_88,"Creatively, however, the rapid transition was a difficult one, and in some ways, film briefly reverted to conditions of its earliest days."
some,1543,277,83,18,9,1584.5,286.0,0.0124826629680998,0.0436842105263157,01dd6509-1c7b-478a-a04f-5ea35fe0cbca,history_of_film_88,"Creatively, however, the rapid transition was a difficult one, and in some ways, film briefly reverted to conditions of its earliest days."
"ways,",1650,277,102,23,9,1701.0,288.5,0.0159500693481276,0.0536842105263157,81637f0f-1e06-4830-880f-8e09732c5b39,history_of_film_88,"Creatively, however, the rapid transition was a difficult one, and in some ways, film briefly reverted to conditions of its earliest days."
film,1785,270,85,25,9,1827.5,282.5,0.0173370319001386,0.0447368421052631,f6ef9526-e863-4467-9548-134d60b8f4c2,history_of_film_88,"Creatively, however, the rapid transition was a difficult one, and in some ways, film briefly reverted to conditions of its earliest days."
briefly,0,360,153,30,9,76.5,375.0,0.0208044382801664,0.0805263157894736,88859064-0812-419a-9f94-e8d3599794f1,history_of_film_88,"Creatively, however, the rapid transition was a difficult one, and in some ways, film briefly reverted to conditions of its earliest days."
reverted,178,361,174,24,9,265.0,373.0,0.0166435506241331,0.091578947368421,a0005cc7-a775-488c-9419-bb44a09ec78e,history_of_film_88,"Creatively, however, the rapid transition was a difficult one, and in some ways, film briefly reverted to conditions of its earliest days."
to,377,364,39,21,9,396.5,374.5,0.0145631067961165,0.0205263157894736,869cd64d-ffc6-4981-b005-06274fbac65a,history_of_film_88,"Creatively, however, the rapid transition was a difficult one, and in some ways, film briefly reverted to conditions of its earliest days."
conditions,442,360,216,25,9,550.0,372.5,0.0173370319001386,0.1136842105263157,58cf6add-149a-4ffd-aea9-d4d9230c356a,history_of_film_88,"Creatively, however, the rapid transition was a difficult one, and in some ways, film briefly reverted to conditions of its earliest days."
of,684,362,39,23,9,703.5,373.5,0.0159500693481276,0.0205263157894736,88bbeb9e-b5bb-472a-a77c-e8f5ec33942c,history_of_film_88,"Creatively, however, the rapid transition was a difficult one, and in some ways, film briefly reverted to conditions of its earliest days."
