words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,word_key,sentence_id,sentence
by,550,812,43,29,9,571.5,826.5,0.0201109570041608,0.0226315789473684,6216c9e3-4b1a-4d71-b869-c08c215218ec,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
his,617,811,63,25,9,648.5,823.5,0.0173370319001386,0.0331578947368421,eae2036d-f39a-49d4-920c-0fad4c0bc97e,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
"widow,",704,811,124,29,9,766.0,825.5,0.0201109570041608,0.0652631578947368,62824c37-4d39-4be9-8901-29ce0c5665b9,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
Ethel,860,812,105,24,9,912.5,824.0,0.0166435506241331,0.0552631578947368,72dc71a0-1309-4f69-b310-9eb91e90233e,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
Voynich,990,811,154,30,9,1067.0,826.0,0.0208044382801664,0.0810526315789473,4427bdbe-d4ab-430e-a770-e44a7788ce27,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
(known,1176,812,122,27,9,1237.0,825.5,0.0187239944521497,0.0642105263157894,4af2cc39-e597-4229-bc7e-2c5b09ee1e46,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
as,1322,818,40,18,9,1342.0,827.0,0.0124826629680998,0.0210526315789473,a4b28d8e-f0bf-4b2a-afee-edfa2b9e77dc,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
the,1389,812,61,24,9,1419.5,824.0,0.0166435506241331,0.0321052631578947,59317a4f-e90a-4207-adac-7f9fdd4ea189,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
author,1476,812,127,24,9,1539.5,824.0,0.0166435506241331,0.0668421052631579,8e4558ec-bcd3-4459-82f4-96402c12b82f,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
of,1630,813,39,23,9,1649.5,824.5,0.0159500693481276,0.0205263157894736,1584f965-e6fe-4cfa-801c-9c0d2a807822,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
the,1697,812,61,24,9,1727.5,824.0,0.0166435506241331,0.0321052631578947,32dacda8-67f5-48f8-819d-a9de60a07453,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
novel,1783,812,106,24,9,1836.0,824.0,0.0166435506241331,0.0557894736842105,6501e588-2199-4b23-a4ce-a85f919d76dd,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
The,2,902,62,24,9,33.0,914.0,0.0166435506241331,0.0326315789473684,6a065f4f-fff5-4fdd-b9a2-f84b6452d8ce,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
Gadfly,89,902,130,29,9,154.0,916.5,0.0201109570041608,0.0684210526315789,a5f714a8-f218-4e95-861b-e36e37d321be,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
and,244,902,64,24,9,276.0,914.0,0.0166435506241331,0.0336842105263157,73b1f6a0-4872-43ee-857f-62cb260a7ea6,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
daughter,331,902,172,30,9,417.0,917.0,0.0208044382801664,0.0905263157894736,4cc798fe-0207-447f-8b19-81263a8d04f2,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
of,530,903,39,23,9,549.5,914.5,0.0159500693481276,0.0205263157894736,a0c34aad-3dd1-453e-80a3-7acc1080f554,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
mathematician,594,901,286,25,9,737.0,913.5,0.0173370319001386,0.1505263157894736,97abfda6-1e3c-42f9-9f3d-d97452af1990,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
George,903,905,129,27,9,967.5,918.5,0.0187239944521497,0.0678947368421052,cc59701d-d0e6-4b01-b94c-5b312a3e695d,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
Boole).,1057,902,145,27,9,1129.5,915.5,0.0187239944521497,0.0763157894736842,b5f61d7e-425e-42e0-8ae5-2fec86870352,the_voynich_manuscript_90,"In 1930, after Wilfrid's death, the manuscript was inherited by his widow, Ethel Voynich (known as the author of the novel The Gadfly and daughter of mathematician George Boole)."
She,1234,902,62,24,9,1265.0,914.0,0.0166435506241331,0.0326315789473684,351084f2-1580-4aa1-841a-9489d87f6623,the_voynich_manuscript_91,"She died in 1960 and left the manuscript to her close friend, Anne Nill."
died,1321,901,87,25,9,1364.5,913.5,0.0173370319001386,0.0457894736842105,2aaf361a-2b58-48a1-81db-1c246b556e29,the_voynich_manuscript_91,"She died in 1960 and left the manuscript to her close friend, Anne Nill."
in,1434,901,40,25,9,1454.0,913.5,0.0173370319001386,0.0210526315789473,b10eaeee-e572-4596-9a16-a1fea1bb1a47,the_voynich_manuscript_91,"She died in 1960 and left the manuscript to her close friend, Anne Nill."
1960,1499,905,82,21,9,1540.0,915.5,0.0145631067961165,0.0431578947368421,e3f82243-4d2c-4901-818c-2babafcf89af,the_voynich_manuscript_91,"She died in 1960 and left the manuscript to her close friend, Anne Nill."
and,1608,902,64,24,9,1640.0,914.0,0.0166435506241331,0.0336842105263157,c96e53f1-9f0c-4864-9652-c133d99b77d1,the_voynich_manuscript_91,"She died in 1960 and left the manuscript to her close friend, Anne Nill."
left,1697,902,83,24,9,1738.5,914.0,0.0166435506241331,0.0436842105263157,39e1c7c2-e7df-4b8d-b823-d7d58cb1a929,the_voynich_manuscript_91,"She died in 1960 and left the manuscript to her close friend, Anne Nill."
the,1807,902,61,24,9,1837.5,914.0,0.0166435506241331,0.0321052631578947,d60a9d74-8c0b-4e59-be30-5fca0dd96fdd,the_voynich_manuscript_91,"She died in 1960 and left the manuscript to her close friend, Anne Nill."
manuscript,0,991,218,31,9,109.0,1006.5,0.0214979195561719,0.1147368421052631,7092d4bb-6015-4811-abcf-28e3cf8b4515,the_voynich_manuscript_91,"She died in 1960 and left the manuscript to her close friend, Anne Nill."
to,245,995,39,21,9,264.5,1005.5,0.0145631067961165,0.0205263157894736,56a87e2a-c72e-4b3b-8d1b-eccaea578355,the_voynich_manuscript_91,"She died in 1960 and left the manuscript to her close friend, Anne Nill."
her,309,992,62,24,9,340.0,1004.0,0.0166435506241331,0.0326315789473684,c336faf0-2be7-4ad4-bef0-363c0965df7e,the_voynich_manuscript_91,"She died in 1960 and left the manuscript to her close friend, Anne Nill."
close,398,992,106,24,9,451.0,1004.0,0.0166435506241331,0.0557894736842105,c0992c1c-55ab-4401-9273-c5194988af9c,the_voynich_manuscript_91,"She died in 1960 and left the manuscript to her close friend, Anne Nill."
"friend,",531,991,143,29,9,602.5,1005.5,0.0201109570041608,0.0752631578947368,419d38ba-cd6f-44e0-ba5c-7a0fb04d9423,the_voynich_manuscript_91,"She died in 1960 and left the manuscript to her close friend, Anne Nill."
Anne,704,995,86,21,9,747.0,1005.5,0.0145631067961165,0.0452631578947368,45ab4b0e-bcfc-4760-bf70-34d03f90b37e,the_voynich_manuscript_91,"She died in 1960 and left the manuscript to her close friend, Anne Nill."
Nill.,814,991,102,25,9,865.0,1003.5,0.0173370319001386,0.0536842105263157,bf0d2110-1a5c-44dd-a976-7dc018e5e8c8,the_voynich_manuscript_91,"She died in 1960 and left the manuscript to her close friend, Anne Nill."
In,949,995,41,21,9,969.5,1005.5,0.0145631067961165,0.021578947368421,7b1ad7cf-b7e2-4334-9b7b-aef245fefa4e,the_voynich_manuscript_92,"In 1961, Nill sold the book to another antique book dealer, Hans Kraus."
"1961,",1015,995,99,25,9,1064.5,1007.5,0.0173370319001386,0.0521052631578947,935f9da7-2a74-4d2a-8aa8-8d0ba7a2036e,the_voynich_manuscript_92,"In 1961, Nill sold the book to another antique book dealer, Hans Kraus."
Nill,1144,991,85,25,9,1186.5,1003.5,0.0173370319001386,0.0447368421052631,d7da35c0-02b9-4312-b996-e7de6c85394a,the_voynich_manuscript_92,"In 1961, Nill sold the book to another antique book dealer, Hans Kraus."
sold,1257,992,85,24,9,1299.5,1004.0,0.0166435506241331,0.0447368421052631,f82b3e57-88b9-4df1-904f-857ac1de6c33,the_voynich_manuscript_92,"In 1961, Nill sold the book to another antique book dealer, Hans Kraus."
the,1367,992,61,24,9,1397.5,1004.0,0.0166435506241331,0.0321052631578947,9d0a76ca-d05c-45bc-889b-cc81760bcf76,the_voynich_manuscript_92,"In 1961, Nill sold the book to another antique book dealer, Hans Kraus."
book,1452,992,87,24,9,1495.5,1004.0,0.0166435506241331,0.0457894736842105,201eb57e-7131-4dbd-9599-d0b5226bfa75,the_voynich_manuscript_92,"In 1961, Nill sold the book to another antique book dealer, Hans Kraus."
to,1565,995,39,21,9,1584.5,1005.5,0.0145631067961165,0.0205263157894736,c12ced3c-76e7-41fe-a6b9-5dc9b4ed07ab,the_voynich_manuscript_92,"In 1961, Nill sold the book to another antique book dealer, Hans Kraus."
another,1630,992,149,24,9,1704.5,1004.0,0.0166435506241331,0.0784210526315789,5d2b2367-388b-4a1b-8058-aa8e0cb3810b,the_voynich_manuscript_92,"In 1961, Nill sold the book to another antique book dealer, Hans Kraus."
antique,2,1081,150,31,9,77.0,1096.5,0.0214979195561719,0.0789473684210526,73138061-73d9-49ca-a734-ba2f9bd10a1a,the_voynich_manuscript_92,"In 1961, Nill sold the book to another antique book dealer, Hans Kraus."
book,176,1082,87,24,9,219.5,1094.0,0.0166435506241331,0.0457894736842105,627b27c5-a0ce-4d76-962f-cd5fcc6490f9,the_voynich_manuscript_92,"In 1961, Nill sold the book to another antique book dealer, Hans Kraus."
"dealer,",287,1082,145,28,9,359.5,1096.0,0.0194174757281553,0.0763157894736842,e0a9a3a7-149b-4150-b6b8-f43ef83a121e,the_voynich_manuscript_92,"In 1961, Nill sold the book to another antique book dealer, Hans Kraus."
Hans,463,1085,85,21,9,505.5,1095.5,0.0145631067961165,0.0447368421052631,f01b072b-6c40-4d98-8f8b-aeb2de14f055,the_voynich_manuscript_92,"In 1961, Nill sold the book to another antique book dealer, Hans Kraus."
Kraus.,573,1085,123,21,9,634.5,1095.5,0.0145631067961165,0.0647368421052631,25cd80cb-f7a5-4c74-9ab7-afc3f3839ce5,the_voynich_manuscript_92,"In 1961, Nill sold the book to another antique book dealer, Hans Kraus."
Unable,726,1082,130,24,9,791.0,1094.0,0.0166435506241331,0.0684210526315789,d83ef8b7-314b-4b3d-9c07-03cf68a21429,the_voynich_manuscript_93,"Unable to find a buyer, Kraus donated the manuscript to Yale University in 1969, where it was catalogued as ""MS 408""."
to,883,1085,39,21,9,902.5,1095.5,0.0145631067961165,0.0205263157894736,cbeca8c1-7c45-46d7-ba08-c2690ae6e637,the_voynich_manuscript_93,"Unable to find a buyer, Kraus donated the manuscript to Yale University in 1969, where it was catalogued as ""MS 408""."
find,949,1081,85,25,9,991.5,1093.5,0.0173370319001386,0.0447368421052631,5a6bd164-84b0-4bd3-aa0e-34ccbfeec9c4,the_voynich_manuscript_93,"Unable to find a buyer, Kraus donated the manuscript to Yale University in 1969, where it was catalogued as ""MS 408""."
a,1058,1089,19,17,9,1067.5,1097.5,0.0117891816920943,0.01,36cb735e-3b9b-4b73-a4b9-891e46e1d04a,the_voynich_manuscript_93,"Unable to find a buyer, Kraus donated the manuscript to Yale University in 1969, where it was catalogued as ""MS 408""."
"buyer,",1100,1082,124,29,9,1162.0,1096.5,0.0201109570041608,0.0652631578947368,bcb5dfc9-84bc-41f6-8bda-e585aa8becfb,the_voynich_manuscript_93,"Unable to find a buyer, Kraus donated the manuscript to Yale University in 1969, where it was catalogued as ""MS 408""."
Kraus,1255,1085,107,21,9,1308.5,1095.5,0.0145631067961165,0.0563157894736842,9ecda191-9c2d-4658-b80f-b906244af663,the_voynich_manuscript_93,"Unable to find a buyer, Kraus donated the manuscript to Yale University in 1969, where it was catalogued as ""MS 408""."
donated,1387,1082,153,24,9,1463.5,1094.0,0.0166435506241331,0.0805263157894736,b42c2683-a0b9-4090-abfb-d4667dbe1621,the_voynich_manuscript_93,"Unable to find a buyer, Kraus donated the manuscript to Yale University in 1969, where it was catalogued as ""MS 408""."
the,1565,1082,61,24,9,1595.5,1094.0,0.0166435506241331,0.0321052631578947,ec5dd5a3-0729-40a2-936e-5c2fc24a2b44,the_voynich_manuscript_93,"Unable to find a buyer, Kraus donated the manuscript to Yale University in 1969, where it was catalogued as ""MS 408""."
