words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,word_key,sentence_id,sentence
anniversary,2,901,239,30,9,121.5,916.0,0.0208044382801664,0.1257894736842105,635c012f-9ab7-4a73-ac63-2039e21d5d94,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
iterated,268,901,172,25,9,354.0,913.5,0.0173370319001386,0.0905263157894736,b9b51740-0775-4f4c-a39a-7c06e1ce6a74,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
prisoner's,462,901,218,31,9,571.0,916.5,0.0214979195561719,0.1147368421052631,ace37174-6cd9-4e93-b804-4e8d79c436a7,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
dilemma,705,901,152,25,9,781.0,913.5,0.0173370319001386,0.08,95029387-53bb-420d-acb7-3a6de10fdacc,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
"competition,",882,901,254,31,9,1009.0,916.5,0.0214979195561719,0.1336842105263158,31120ae4-a4f2-4f3d-b2f6-9aa3eb32350d,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
which,1166,901,110,25,9,1221.0,913.5,0.0173370319001386,0.0578947368421052,9b597955-b150-4ea5-b9e4-b6019bde7bb1,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
proved,1298,902,132,30,9,1364.0,917.0,0.0208044382801664,0.0694736842105263,1c51f609-3c5c-45bf-ba87-b6e5f02dd482,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
to,1455,905,39,21,9,1474.5,915.5,0.0145631067961165,0.0205263157894736,dea94380-d7ef-4f09-9383-ce7e7fedb6a9,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
be,1518,902,42,24,9,1539.0,914.0,0.0166435506241331,0.0221052631578947,3347ce91-d879-4702-8c88-95ecc81fa80f,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
more,1584,909,86,17,9,1627.0,917.5,0.0117891816920943,0.0452631578947368,851a4244-6c9d-407c-96d6-37bee654cbeb,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
successful,3,992,214,24,9,110.0,1004.0,0.0166435506241331,0.1126315789473684,0f2b07a3-42eb-4852-a395-ef55a9417bd7,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
than,245,992,85,24,9,287.5,1004.0,0.0166435506241331,0.0447368421052631,e4925072-cc03-4502-8e9a-2af49f97f6c7,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
tit,355,991,61,25,9,385.5,1003.5,0.0173370319001386,0.0321052631578947,d0af8f26-9969-47a1-8009-4e214f8d2386,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
for,443,993,60,23,9,473.0,1004.5,0.0159500693481276,0.031578947368421,444ae153-09e7-494a-989e-54ec643d983d,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
tat.,531,995,77,21,9,569.5,1005.5,0.0145631067961165,0.0405263157894736,ffe121e4-2f7c-40f6-bb2e-6a6e468ffa97,prisoners_dilemma_97,"Although tit for tat is considered to be the most robust basic strategy, a team from Southampton University in England introduced a new strategy at the 20th- anniversary iterated prisoner's dilemma competition, which proved to be more successful than tit for tat."
This,640,991,84,25,9,682.0,1003.5,0.0173370319001386,0.0442105263157894,46af1068-b177-4982-b15b-c3372880ca65,prisoners_dilemma_98,This strategy relied on collusion between programs to achieve the highest number of points for a single program.
strategy,751,995,172,27,9,837.0,1008.5,0.0187239944521497,0.0905263157894736,862c0028-9a0e-42d3-8ce6-263a83a1edbb,prisoners_dilemma_98,This strategy relied on collusion between programs to achieve the highest number of points for a single program.
relied,948,991,130,25,9,1013.0,1003.5,0.0173370319001386,0.0684210526315789,564cb081-a377-4b41-b3e4-47a1aff56247,prisoners_dilemma_98,This strategy relied on collusion between programs to achieve the highest number of points for a single program.
on,1102,999,42,17,9,1123.0,1007.5,0.0117891816920943,0.0221052631578947,bd88cb2b-8c2a-43fa-84b4-5f2fb39a37df,prisoners_dilemma_98,This strategy relied on collusion between programs to achieve the highest number of points for a single program.
collusion,1168,991,196,25,9,1266.0,1003.5,0.0173370319001386,0.1031578947368421,ab95efce-572c-4020-aaf5-99fc634c2b82,prisoners_dilemma_98,This strategy relied on collusion between programs to achieve the highest number of points for a single program.
between,1386,992,154,24,9,1463.0,1004.0,0.0166435506241331,0.0810526315789473,c07f4ad9-9898-4462-b24e-945bca7e1e2d,prisoners_dilemma_98,This strategy relied on collusion between programs to achieve the highest number of points for a single program.
programs,1562,998,174,24,9,1649.0,1010.0,0.0166435506241331,0.091578947368421,b3ecb281-db4b-4854-be31-191a712b30a6,prisoners_dilemma_98,This strategy relied on collusion between programs to achieve the highest number of points for a single program.
to,1763,995,39,21,9,1782.5,1005.5,0.0145631067961165,0.0205263157894736,5ad16b49-8b52-44df-8aa5-b3f5e2a1e23e,prisoners_dilemma_98,This strategy relied on collusion between programs to achieve the highest number of points for a single program.
achieve,2,1081,150,25,9,77.0,1093.5,0.0173370319001386,0.0789473684210526,c4466ede-9a05-4d64-949e-60a6ecca662a,prisoners_dilemma_98,This strategy relied on collusion between programs to achieve the highest number of points for a single program.
the,179,1082,61,24,9,209.5,1094.0,0.0166435506241331,0.0321052631578947,f42e9da8-e3ba-45e5-89b4-edc82bf9802d,prisoners_dilemma_98,This strategy relied on collusion between programs to achieve the highest number of points for a single program.
highest,265,1081,151,31,9,340.5,1096.5,0.0214979195561719,0.0794736842105263,7762e4a4-a333-4fd8-93b0-896e55a8ea55,prisoners_dilemma_98,This strategy relied on collusion between programs to achieve the highest number of points for a single program.
number,441,1082,128,24,9,505.0,1094.0,0.0166435506241331,0.0673684210526315,4e824dfa-8f58-4ac6-9941-28a65f6f6d40,prisoners_dilemma_98,This strategy relied on collusion between programs to achieve the highest number of points for a single program.
of,596,1083,39,23,9,615.5,1094.5,0.0159500693481276,0.0205263157894736,381e9500-f077-4c3f-832d-60b82c82ff59,prisoners_dilemma_98,This strategy relied on collusion between programs to achieve the highest number of points for a single program.
points,660,1081,130,31,9,725.0,1096.5,0.0214979195561719,0.0684210526315789,40e0126c-b8e8-402b-af07-ac452369c941,prisoners_dilemma_98,This strategy relied on collusion between programs to achieve the highest number of points for a single program.
for,817,1083,60,23,9,847.0,1094.5,0.0159500693481276,0.031578947368421,55d80da0-b0d7-4658-8e92-322e0bf0c09b,prisoners_dilemma_98,This strategy relied on collusion between programs to achieve the highest number of points for a single program.
a,904,1089,19,17,9,913.5,1097.5,0.0117891816920943,0.01,9af38d64-7698-4cbc-95ce-8ca93be20cb1,prisoners_dilemma_98,This strategy relied on collusion between programs to achieve the highest number of points for a single program.
single,949,1081,127,31,9,1012.5,1096.5,0.0214979195561719,0.0668421052631579,dfc494ff-417f-47b3-a542-ac08c8a5e444,prisoners_dilemma_98,This strategy relied on collusion between programs to achieve the highest number of points for a single program.
program.,1100,1089,168,23,9,1184.0,1100.5,0.0159500693481276,0.0884210526315789,74897be9-2e6c-4cc2-8469-19b6f3b9099c,prisoners_dilemma_98,This strategy relied on collusion between programs to achieve the highest number of points for a single program.
The,1300,1082,62,24,9,1331.0,1094.0,0.0166435506241331,0.0326315789473684,6c2d931a-be05-4895-afa3-c23c10ebfe0b,prisoners_dilemma_99,"The university submitted 60 programs to the competition, which were designed to recognize each other through a series of five to ten moves at the start."
university,1387,1081,218,30,9,1496.0,1096.0,0.0208044382801664,0.1147368421052631,b680db68-13c3-4483-9232-973da05bdeb6,prisoners_dilemma_99,"The university submitted 60 programs to the competition, which were designed to recognize each other through a series of five to ten moves at the start."
submitted,1631,1081,195,25,9,1728.5,1093.5,0.0173370319001386,0.1026315789473684,f7aa35ed-0633-4099-a94d-f4516ea9bb87,prisoners_dilemma_99,"The university submitted 60 programs to the competition, which were designed to recognize each other through a series of five to ten moves at the start."
60,1851,1085,38,21,9,1870.0,1095.5,0.0145631067961165,0.02,4a73ea37-a7fd-44ac-b409-1bd28592cdac,prisoners_dilemma_99,"The university submitted 60 programs to the competition, which were designed to recognize each other through a series of five to ten moves at the start."
programs,0,1178,174,24,9,87.0,1190.0,0.0166435506241331,0.091578947368421,b2179846-bddd-48b2-9478-16e7f49e154b,prisoners_dilemma_99,"The university submitted 60 programs to the competition, which were designed to recognize each other through a series of five to ten moves at the start."
to,201,1175,39,21,9,220.5,1185.5,0.0145631067961165,0.0205263157894736,9bd300bb-a26d-4010-97f3-511f621e8210,prisoners_dilemma_99,"The university submitted 60 programs to the competition, which were designed to recognize each other through a series of five to ten moves at the start."
the,267,1172,61,24,9,297.5,1184.0,0.0166435506241331,0.0321052631578947,47b34003-f491-45ba-9f4e-e6054c165594,prisoners_dilemma_99,"The university submitted 60 programs to the competition, which were designed to recognize each other through a series of five to ten moves at the start."
"competition,",354,1171,254,31,9,481.0,1186.5,0.0214979195561719,0.1336842105263158,f07f66fc-e98c-4f55-be5b-93e77a555a93,prisoners_dilemma_99,"The university submitted 60 programs to the competition, which were designed to recognize each other through a series of five to ten moves at the start."
which,638,1171,110,25,9,693.0,1183.5,0.0173370319001386,0.0578947368421052,94654a22-1c5e-4b82-a1e1-32af6a36ec96,prisoners_dilemma_99,"The university submitted 60 programs to the competition, which were designed to recognize each other through a series of five to ten moves at the start."
